fecha,producto,margen,ventas_totales
2021-11-14,Mosaicos,0.20273814280537714,34940
2021-11-14,Toalleros,0.4633353285170103,26746
2021-11-14,WC,0.3825503703190498,63570
2021-11-14,Muebles de Baño,0.3713486405645051,54511
2021-11-14,Portapapeles,0.3390894821802531,34029
2021-11-14,Complementos de Pisos Vinílicos,0.2295219817547115,41428
2021-11-14,Grifería Institucional,0.1665040723868223,56739
2021-11-14,Grifería de Cocina y Lavadero,0.3749269793557156,66657
2021-11-14,Complementos de Grifería,0.2135723550683049,43058
2021-11-14,Complementos de Sanitarios,0.17154466448902028,92220
2021-11-14,Perchas,0.47242413979556086,24995
2021-11-14,Complementos de Pisos Orgánicos,0.33109200125526506,38552
2021-11-14,Pisos Vinílicos,0.37643114831182267,20496
2021-11-14,Receptáculos,0.3400331223142022,18870
2021-11-14,Mamparas de Ducha,0.22151907872243679,20444
2021-11-14,Jaboneras y Vasos,0.1657955816224787,25898
2021-11-14,Tinas,0.40953216714033236,87175
2021-11-14,Wall Panels,0.42643529165824134,99156
2021-11-14,Pisos Fotolaminados,0.15604706826501744,38773
2021-11-14,Grifería de Bidet,0.42303440766554956,29744
2021-11-14,Accesorios Institucionales,0.4977460991790853,95680
2021-11-14,Bidet,0.26073418332431053,63228
2021-11-14,Lavaplatos,0.4905568898956504,19565
2021-11-14,Contenedores,0.15324941766544004,68514
2021-11-14,Organizadores,0.2694851251023924,25587
2021-11-14,Barras de Seguridad,0.3530269274733241,87089
2021-11-14,Urinarios,0.3964114494847186,28826
2021-11-14,Escobillas,0.3092468792763901,93082
2021-11-14,Rack Toallas,0.40487217129444364,51375
2021-11-14,Pisos de Madera,0.40297955647639405,93925
2021-11-14,Modulos,0.18580881882236083,45631
2021-11-14,Espejos,0.13944720786230116,14309
2021-11-14,Accesibilidad Universal,0.45003570698000284,71592
2021-11-14,Pisos Orgánicos,0.17404087588841782,87668
2021-11-14,Gres,0.21899450044125862,82285
2021-11-14,Sanitarios Institucionales,0.4025319914242458,44411
2021-11-15,Grifería de Ducha y Tina,0.42194163795792694,85531
2021-11-15,Lavamanos,0.4300385386961091,97345
2021-11-15,Grifería de Lavamanos,0.3168269291837256,63399
2021-11-15,Cerámicos,0.17538059688219,98519
2021-11-15,Mosaicos,0.10571246583893151,81502
2021-11-15,Toalleros,0.19875116457346503,21629
2021-11-15,WC,0.182308654908596,32624
2021-11-15,Muebles de Baño,0.2404255292033692,48786
2021-11-15,Portapapeles,0.2584868538880596,74317
2021-11-15,Complementos de Pisos Vinílicos,0.336661264133334,36744
2021-11-15,Grifería Institucional,0.2100363184105119,73491
2021-11-15,Grifería de Cocina y Lavadero,0.14608223398670123,25358
2021-11-15,Complementos de Grifería,0.26268953711956067,47046
2021-11-15,Complementos de Sanitarios,0.4446959610130665,38094
2021-11-15,Perchas,0.21470901230083972,90452
2021-11-15,Complementos de Pisos Orgánicos,0.32860582106129077,75927
2021-11-15,Pisos Vinílicos,0.291388248348867,36991
2021-11-15,Receptáculos,0.40593609299759104,91122
2021-11-15,Mamparas de Ducha,0.15121574028703655,28943
2021-11-15,Jaboneras y Vasos,0.26198873520054766,37347
2021-11-15,Tinas,0.19592340220498558,51732
2021-11-15,Wall Panels,0.3117771610382685,36026
2021-11-15,Pisos Fotolaminados,0.2783039712190825,15790
2021-11-15,Grifería de Bidet,0.26115820267900713,42555
2021-11-15,Accesorios Institucionales,0.40461606411885687,67407
2021-11-15,Bidet,0.14289801399094132,55270
2021-11-15,Lavaplatos,0.10469184893075152,60826
2021-11-15,Contenedores,0.34665523248822466,11591
2021-11-15,Organizadores,0.411499426599642,15956
2021-11-15,Barras de Seguridad,0.44796321818458895,29192
2021-11-15,Urinarios,0.14794239952902288,45541
2021-11-15,Escobillas,0.3561404049096518,78701
2021-11-15,Rack Toallas,0.39401452664967673,87797
2021-11-15,Pisos de Madera,0.3123156937768841,21633
2021-11-15,Modulos,0.39142697769273405,85103
2021-11-15,Espejos,0.49483519362152817,49457
2021-11-15,Accesibilidad Universal,0.4101509133037776,78285
2021-11-15,Pisos Orgánicos,0.46132086643718573,74094
2021-11-15,Gres,0.3982761172459349,19734
2021-11-15,Sanitarios Institucionales,0.4117948241093957,17672
2021-11-16,Grifería de Ducha y Tina,0.37902696455582263,50806
2021-11-16,Lavamanos,0.24501009397456405,39425
2021-11-16,Grifería de Lavamanos,0.38214143379073784,56838
2021-11-16,Cerámicos,0.2461692176421043,44792
2021-11-16,Mosaicos,0.4116200464156484,11305
2021-11-16,Toalleros,0.28279142596836215,17014
2021-11-16,WC,0.1589506514136808,98759
2021-11-16,Muebles de Baño,0.3854558507108805,12966
2021-11-16,Portapapeles,0.4697184387355413,78756
2021-11-16,Complementos de Pisos Vinílicos,0.2105149337042611,71846
2021-11-16,Grifería Institucional,0.2539355841514167,90612
2021-11-16,Grifería de Cocina y Lavadero,0.22119794255487024,48972
2021-11-16,Complementos de Grifería,0.2881686344106644,64149
2021-11-16,Complementos de Sanitarios,0.17674773714450243,36375
2021-11-16,Perchas,0.23570251102420614,57502
2021-11-16,Complementos de Pisos Orgánicos,0.18472404560124955,88752
2021-11-16,Pisos Vinílicos,0.2768573686794311,75528
2021-11-16,Receptáculos,0.4968703181194407,32854
2021-11-16,Mamparas de Ducha,0.4441918784903355,31877
2021-11-16,Jaboneras y Vasos,0.16293698822437624,84210
2021-11-16,Tinas,0.47166051427196976,20730
2021-11-16,Wall Panels,0.13975632989894457,84139
2021-11-16,Pisos Fotolaminados,0.4969833710768188,79634
2021-11-16,Grifería de Bidet,0.26803807351900844,96146
2021-11-16,Accesorios Institucionales,0.4471116139275987,70893
2021-11-16,Bidet,0.10926513071945143,92943
2021-11-16,Lavaplatos,0.32035714416192307,35994
2021-11-16,Contenedores,0.2966907854417521,70280
2021-11-16,Organizadores,0.32455010123857864,74666
2021-11-16,Barras de Seguridad,0.2653794857449715,61972
2021-11-16,Urinarios,0.3687340576741005,17825
2021-11-16,Escobillas,0.48293833951121656,62161
2021-11-16,Rack Toallas,0.43300331143998416,63653
2021-11-16,Pisos de Madera,0.25862516017024384,16703
2021-11-16,Modulos,0.31754308387434393,28578
2021-11-16,Espejos,0.4427646588081181,68547
2021-11-16,Accesibilidad Universal,0.2459249019021058,15416
2021-11-16,Pisos Orgánicos,0.43131535700979984,65648
2021-11-16,Gres,0.27688646169744546,64117
2021-11-16,Sanitarios Institucionales,0.46129443147750804,87088
2021-11-17,Grifería de Ducha y Tina,0.19140174307138938,20719
2021-11-17,Lavamanos,0.482413825048838,36038
2021-11-17,Grifería de Lavamanos,0.47278124908492314,97213
2021-11-17,Cerámicos,0.3053158104965312,19784
2021-11-17,Mosaicos,0.2907841464923163,79358
2021-11-17,Toalleros,0.37392039951500744,94762
2021-11-17,WC,0.19223484005415103,16565
2021-11-17,Muebles de Baño,0.4497220460405663,96233
2021-11-17,Portapapeles,0.46705953049433746,89908
2021-11-17,Complementos de Pisos Vinílicos,0.3010140095310684,58297
2021-11-17,Grifería Institucional,0.1541570621494076,60812
2021-11-17,Grifería de Cocina y Lavadero,0.16020313979938963,52362
2021-11-17,Complementos de Grifería,0.479668133147202,50080
2021-11-17,Complementos de Sanitarios,0.4705072994285472,25848
2021-11-17,Perchas,0.1738750538846056,23992
2021-11-17,Complementos de Pisos Orgánicos,0.3718890447451254,16977
2021-11-17,Pisos Vinílicos,0.13873846900422052,22775
2021-11-17,Receptáculos,0.29836156357211824,22935
2021-11-17,Mamparas de Ducha,0.23405690618423158,57566
2021-11-17,Jaboneras y Vasos,0.340508015221093,72616
2021-11-17,Tinas,0.18318445276168133,13110
2021-11-17,Wall Panels,0.1892730228210931,40073
2021-11-17,Pisos Fotolaminados,0.14003235796138802,36758
2021-11-17,Grifería de Bidet,0.2996943320678701,38630
2021-11-17,Accesorios Institucionales,0.40401047821667724,61794
2021-11-17,Bidet,0.2506979168382264,29630
2021-11-17,Lavaplatos,0.2456776881584952,71610
2021-11-17,Contenedores,0.22768913749710748,95528
2021-11-17,Organizadores,0.33369341988367207,61220
2021-11-17,Barras de Seguridad,0.1835115720167967,11816
2021-11-17,Urinarios,0.2667958320335018,77338
2021-11-17,Escobillas,0.2585634013197695,53952
2021-11-17,Rack Toallas,0.4227651527219577,31100
2021-11-17,Pisos de Madera,0.25196357348953224,76263
2021-11-17,Modulos,0.323788336183381,22626
2021-11-17,Espejos,0.19225694815343441,86624
2021-11-17,Accesibilidad Universal,0.10554311550781965,78188
2021-11-17,Pisos Orgánicos,0.36289785859477186,39263
2021-11-17,Gres,0.1529356049171829,68710
2021-11-17,Sanitarios Institucionales,0.28095172207385366,88999
2021-11-18,Grifería de Ducha y Tina,0.10789709915915938,35533
2021-11-18,Lavamanos,0.11840547710936158,97129
2021-11-18,Grifería de Lavamanos,0.3066391484682589,61088
2021-11-18,Cerámicos,0.37739569875685197,46184
2021-11-18,Mosaicos,0.243573161295013,91688
2021-11-18,Toalleros,0.2671748991002128,37961
2021-11-18,WC,0.26004161383077284,90251
2021-11-18,Muebles de Baño,0.2577781929179127,29220
2021-11-18,Portapapeles,0.4964861178500477,90854
2021-11-18,Complementos de Pisos Vinílicos,0.339487054190633,99500
2021-11-18,Grifería Institucional,0.1482889161052559,38753
2021-11-18,Grifería de Cocina y Lavadero,0.3857613955774476,74417
2021-11-18,Complementos de Grifería,0.31293144335464507,97835
2021-11-18,Complementos de Sanitarios,0.45689218208774407,33667
2021-11-18,Perchas,0.26676169894916435,22308
2021-11-18,Complementos de Pisos Orgánicos,0.4737975103833204,52131
2021-11-18,Pisos Vinílicos,0.48831888403083423,18927
2021-11-18,Receptáculos,0.20367201944309882,41359
2021-11-18,Mamparas de Ducha,0.2567654072003792,55923
2021-11-18,Jaboneras y Vasos,0.25688139489983636,81630
2021-11-18,Tinas,0.10447961155528401,90238
2021-11-18,Wall Panels,0.3678262912668261,22593
2021-11-18,Pisos Fotolaminados,0.12052003503768122,60651
2021-11-18,Grifería de Bidet,0.4778655003735778,80048
2021-11-18,Accesorios Institucionales,0.332590733416841,61322
2021-11-18,Bidet,0.16762869556551144,94674
2021-11-18,Lavaplatos,0.3685331102522339,77586
2021-11-18,Contenedores,0.12810962177441657,90836
2021-11-18,Organizadores,0.266153360277098,14542
2021-11-18,Barras de Seguridad,0.15568363086959264,18124
2021-11-18,Urinarios,0.30945496109158804,74354
2021-11-18,Escobillas,0.1651977231444978,82119
2021-11-18,Rack Toallas,0.10107538355970053,75334
2021-11-18,Pisos de Madera,0.10920934031532159,75829
2021-11-18,Modulos,0.1977346601522831,18484
2021-11-18,Espejos,0.12037948464118325,67754
2021-11-18,Accesibilidad Universal,0.34074101297303216,54249
2021-11-18,Pisos Orgánicos,0.3207729917621386,27777
2021-11-18,Gres,0.4877695594318463,72210
2021-11-18,Sanitarios Institucionales,0.21211184749936238,39812
2021-11-19,Grifería de Ducha y Tina,0.1330979050816258,93218
2021-11-19,Lavamanos,0.3150069567407363,66765
2021-11-19,Grifería de Lavamanos,0.1918033366023927,63871
2021-11-19,Cerámicos,0.30405890727917906,63051
2021-11-19,Mosaicos,0.3131403260591694,39437
2021-11-19,Toalleros,0.1809602157064812,58366
2021-11-19,WC,0.20682843039971247,68354
2021-11-19,Muebles de Baño,0.14472008394282065,98990
2021-11-19,Portapapeles,0.2751383066779094,58407
2021-11-19,Complementos de Pisos Vinílicos,0.18523887777743184,65090
2021-11-19,Grifería Institucional,0.13716698063325694,10208
2021-11-19,Grifería de Cocina y Lavadero,0.13010545392654477,10247
2021-11-19,Complementos de Grifería,0.44439347967129583,72821
2021-11-19,Complementos de Sanitarios,0.185157361926918,71457
2021-11-19,Perchas,0.48676397219297896,61713
2021-11-19,Complementos de Pisos Orgánicos,0.3361512258295028,29353
2021-11-19,Pisos Vinílicos,0.27416866308645427,56318
2021-11-19,Receptáculos,0.3165907407967592,16320
2021-11-19,Mamparas de Ducha,0.40481444847868053,51957
2021-11-19,Jaboneras y Vasos,0.24138286407643017,24698
2021-11-19,Tinas,0.2539431191576762,28699
2021-11-19,Wall Panels,0.34449353186562903,99627
2021-11-19,Pisos Fotolaminados,0.3269656652764133,88040
2021-11-19,Grifería de Bidet,0.11442140164494151,76540
2021-11-19,Accesorios Institucionales,0.45476620237743604,12593
2021-11-19,Bidet,0.10602900516023911,58539
2021-11-19,Lavaplatos,0.19628953414750422,88607
2021-11-19,Contenedores,0.48183373352820624,52680
2021-11-19,Organizadores,0.3422096161670161,48938
2021-11-19,Barras de Seguridad,0.23752318598904584,50752
2021-11-19,Urinarios,0.42924414906670705,47510
2021-11-19,Escobillas,0.2752063527538515,65817
2021-11-19,Rack Toallas,0.3612441353009168,56512
2021-11-19,Pisos de Madera,0.16906141914200573,18458
2021-11-19,Modulos,0.41973464518622494,66532
2021-11-19,Espejos,0.20909340702978058,96527
2021-11-19,Accesibilidad Universal,0.1492943571645045,91633
2021-11-19,Pisos Orgánicos,0.2864910201068383,39015
2021-11-19,Gres,0.28751432429365875,97786
2021-11-19,Sanitarios Institucionales,0.37731863888800365,17474
2021-11-20,Grifería de Ducha y Tina,0.2022757775026389,44582
2021-11-20,Lavamanos,0.46133362552560175,88043
2021-11-20,Grifería de Lavamanos,0.4942023259346203,14236
2021-11-20,Cerámicos,0.14789986162148658,73632
2021-11-20,Mosaicos,0.22999486577854109,59256
2021-11-20,Toalleros,0.496013902545848,69293
2021-11-20,WC,0.16389658828752302,83397
2021-11-20,Muebles de Baño,0.3998688874868188,22566
2021-11-20,Portapapeles,0.36547879514196746,11906
2021-11-20,Complementos de Pisos Vinílicos,0.12531698215829126,14179
2021-11-20,Grifería Institucional,0.38006835566827857,59159
2021-11-20,Grifería de Cocina y Lavadero,0.1958537720977372,99250
2021-11-20,Complementos de Grifería,0.382740175419946,22119
2021-11-20,Complementos de Sanitarios,0.20654194451568314,44782
2021-11-20,Perchas,0.4291739706944263,69920
2021-11-20,Complementos de Pisos Orgánicos,0.48158126524651024,35986
2021-11-20,Pisos Vinílicos,0.29689783084816623,99508
2021-11-20,Receptáculos,0.4892739416574652,17218
2021-11-20,Mamparas de Ducha,0.18200474301492955,36457
2021-11-20,Jaboneras y Vasos,0.33982989721763707,18618
2021-11-20,Tinas,0.11205620710532092,36231
2021-11-20,Wall Panels,0.49622455309799773,45537
2021-11-20,Pisos Fotolaminados,0.1789733382702751,62196
2021-11-20,Grifería de Bidet,0.1601175902388027,97129
2021-11-20,Accesorios Institucionales,0.4185314911300875,51355
2021-11-20,Bidet,0.46155653763577276,50596
2021-11-20,Lavaplatos,0.19724648818803925,21782
2021-11-20,Contenedores,0.32946347452899866,57259
2021-11-20,Organizadores,0.46959998845494544,39452
2021-11-20,Barras de Seguridad,0.11375621151668472,97646
2021-11-20,Urinarios,0.424534447814348,48247
2021-11-20,Escobillas,0.33262201311891554,34104
2021-11-20,Rack Toallas,0.4650079884931858,29994
2021-11-20,Pisos de Madera,0.40001945157918195,22839
2021-11-20,Modulos,0.23956157599138905,19401
2021-11-20,Espejos,0.34932542691455515,78812
2021-11-20,Accesibilidad Universal,0.31530268846619536,49215
2021-11-20,Pisos Orgánicos,0.48390950050248793,83710
2021-11-20,Gres,0.3886644035701817,36573
2021-11-20,Sanitarios Institucionales,0.2351310516670834,80603
2021-11-21,Grifería de Ducha y Tina,0.181537270099666,66305
2021-11-21,Lavamanos,0.40989380037277423,72404
2021-11-21,Grifería de Lavamanos,0.43587121378428617,15108
2021-11-21,Cerámicos,0.33514190722647724,83057
2021-11-21,Mosaicos,0.20649001013062393,32842
2021-11-21,Toalleros,0.3248257536950366,38537
2021-11-21,WC,0.16991675046918236,84567
2021-11-21,Muebles de Baño,0.3100099909702779,34972
2021-11-21,Portapapeles,0.4977376742640208,15697
2021-11-21,Complementos de Pisos Vinílicos,0.18918795521713883,37181
2021-11-21,Grifería Institucional,0.26674108650549844,71702
2021-11-21,Grifería de Cocina y Lavadero,0.34963439812847463,35519
2021-11-21,Complementos de Grifería,0.13256883269201936,36361
2021-11-21,Complementos de Sanitarios,0.2987389390911609,85209
2021-11-21,Perchas,0.4051512844640154,29499
2021-11-21,Complementos de Pisos Orgánicos,0.15541067489422566,11386
2021-11-21,Pisos Vinílicos,0.4829222557504672,90368
2021-11-21,Receptáculos,0.440925039347537,44366
2021-11-21,Mamparas de Ducha,0.12507460296063888,59464
2021-11-21,Jaboneras y Vasos,0.35340014485537086,97957
2021-11-21,Tinas,0.19415267167425238,28548
2021-11-21,Wall Panels,0.44899460610335706,44546
2021-11-21,Pisos Fotolaminados,0.17668601662102512,71046
2021-11-21,Grifería de Bidet,0.19935462320357128,64930
2021-11-21,Accesorios Institucionales,0.4756498895097492,34562
2021-11-21,Bidet,0.3774924970170177,77745
2021-11-21,Lavaplatos,0.3812129565702794,55182
2021-11-21,Contenedores,0.2932909660047632,72557
2021-11-21,Organizadores,0.4120208195743501,88936
2021-11-21,Barras de Seguridad,0.4746080756203147,40968
2021-11-21,Urinarios,0.1232628019687958,42374
2021-11-21,Escobillas,0.2141924555593546,40261
2021-11-21,Rack Toallas,0.11985636864652749,96706
2021-11-21,Pisos de Madera,0.3400509388231904,63126
2021-11-21,Modulos,0.45652075042248963,67022
2021-11-21,Espejos,0.21576145640610234,58802
2021-11-21,Accesibilidad Universal,0.21153944973344171,98069
2021-11-21,Pisos Orgánicos,0.23182589306045426,78594
2021-11-21,Gres,0.37443432820931555,39623
2021-11-21,Sanitarios Institucionales,0.17183811255984796,83957
2021-11-22,Grifería de Ducha y Tina,0.47826590537194535,31171
2021-11-22,Lavamanos,0.2974361541876511,24031
2021-11-22,Grifería de Lavamanos,0.22706924778914736,69924
2021-11-22,Cerámicos,0.43847262034479273,78520
2021-11-22,Mosaicos,0.3147694397633908,11823
2021-11-22,Toalleros,0.16721976012700948,42672
2021-11-22,WC,0.28051074706559753,67125
2021-11-22,Muebles de Baño,0.1971694227307389,78430
2021-11-22,Portapapeles,0.4247881545753245,63193
2021-11-22,Complementos de Pisos Vinílicos,0.30626166241945985,49392
2021-11-22,Grifería Institucional,0.3194667121208615,64788
2021-11-22,Grifería de Cocina y Lavadero,0.22165077392974464,28745
2021-11-22,Complementos de Grifería,0.4933513208342235,92417
2021-11-22,Complementos de Sanitarios,0.3489592878497448,17133
2021-11-22,Perchas,0.2722632314330192,45179
2021-11-22,Complementos de Pisos Orgánicos,0.1656945679693508,92583
2021-11-22,Pisos Vinílicos,0.2135834654348006,68417
2021-11-22,Receptáculos,0.36687667244799094,27276
2021-11-22,Mamparas de Ducha,0.48182932753519003,77969
2021-11-22,Jaboneras y Vasos,0.3905564484208197,32411
2021-11-22,Tinas,0.22137606963744685,43202
2021-11-22,Wall Panels,0.19725337191663442,39739
2021-11-22,Pisos Fotolaminados,0.22238507069674382,69500
2021-11-22,Grifería de Bidet,0.33660647226813944,11767
2021-11-22,Accesorios Institucionales,0.17006039776986254,20184
2021-11-22,Bidet,0.3157981555914067,78716
2021-11-22,Lavaplatos,0.19771562785566546,45079
2021-11-22,Contenedores,0.44878962551918855,84256
2021-11-22,Organizadores,0.3183652963582193,85316
2021-11-22,Barras de Seguridad,0.34027623952337926,93564
2021-11-22,Urinarios,0.4314607177030181,58188
2021-11-22,Escobillas,0.20256152259494234,81194
2021-11-22,Rack Toallas,0.1555226735970081,58667
2021-11-22,Pisos de Madera,0.2928026811872931,93258
2021-11-22,Modulos,0.21755859426691432,97228
2021-11-22,Espejos,0.19275006782819892,90227
2021-11-22,Accesibilidad Universal,0.13750255274619538,34298
2021-11-22,Pisos Orgánicos,0.3071931873539913,68481
2021-11-22,Gres,0.18017419135727028,99709
2021-11-22,Sanitarios Institucionales,0.29581265558841224,74899
2021-11-23,Grifería de Ducha y Tina,0.2600676493842249,77848
2021-11-23,Lavamanos,0.37848418093162095,56047
2021-11-23,Grifería de Lavamanos,0.23725333385738967,34482
2021-11-23,Cerámicos,0.2138589257845891,99797
2021-11-23,Mosaicos,0.30996209071090675,42997
2021-11-23,Toalleros,0.4719690943391651,27962
2021-11-23,WC,0.2690633674755785,75816
2021-11-23,Muebles de Baño,0.4339067895056562,59141
2021-11-23,Portapapeles,0.2016980820145697,71662
2021-11-23,Complementos de Pisos Vinílicos,0.2624379980412306,95006
2021-11-23,Grifería Institucional,0.45430895649877845,54211
2021-11-23,Grifería de Cocina y Lavadero,0.44491090948570633,65085
2021-11-23,Complementos de Grifería,0.3467681313110005,65913
2021-11-23,Complementos de Sanitarios,0.46321532466811277,42016
2021-11-23,Perchas,0.4225045546761057,61406
2021-11-23,Complementos de Pisos Orgánicos,0.4913630111840229,20974
2021-11-23,Pisos Vinílicos,0.4415539507941728,81042
2021-11-23,Receptáculos,0.42619639139166443,23354
2021-11-23,Mamparas de Ducha,0.11892272278346949,76330
2021-11-23,Jaboneras y Vasos,0.10359686456352746,40775
2021-11-23,Tinas,0.13430559111085266,99935
2021-11-23,Wall Panels,0.20037197663114098,71689
2021-11-23,Pisos Fotolaminados,0.14059514506199988,78366
2021-11-23,Grifería de Bidet,0.2401272199728325,34315
2021-11-23,Accesorios Institucionales,0.3517955797292939,74101
2021-11-23,Bidet,0.3324054717583134,62633
2021-11-23,Lavaplatos,0.41844321683748753,24879
2021-11-23,Contenedores,0.16135208703115045,22076
2021-11-23,Organizadores,0.26827425237110664,64027
2021-11-23,Barras de Seguridad,0.1576482447359244,41930
2021-11-23,Urinarios,0.2540478539945964,82740
2021-11-23,Escobillas,0.2354376995949727,54446
2021-11-23,Rack Toallas,0.370594596851066,83540
2021-11-23,Pisos de Madera,0.4548135850775149,84787
2021-11-23,Modulos,0.24611005303498368,15634
2021-11-23,Espejos,0.2187204312462382,97259
2021-11-23,Accesibilidad Universal,0.4857222906391079,71467
2021-11-23,Pisos Orgánicos,0.14670475981982173,76458
2021-11-23,Gres,0.3787868428319513,64077
2021-11-23,Sanitarios Institucionales,0.347234590900391,49253
2021-11-24,Grifería de Ducha y Tina,0.3592506065712392,85224
2021-11-24,Lavamanos,0.11206862027017675,82235
2021-11-24,Grifería de Lavamanos,0.13418323707120117,11464
2021-11-24,Cerámicos,0.2056758043062574,79126
2021-11-24,Mosaicos,0.4849425321786546,67846
2021-11-24,Toalleros,0.42318328337926836,62989
2021-11-24,WC,0.33090833568452294,74994
2021-11-24,Muebles de Baño,0.499868922624354,25147
2021-11-24,Portapapeles,0.12599302808376436,91958
2021-11-24,Complementos de Pisos Vinílicos,0.34941660199716784,35325
2021-11-24,Grifería Institucional,0.11094560138041257,41028
2021-11-24,Grifería de Cocina y Lavadero,0.12184546952972003,76204
2021-11-24,Complementos de Grifería,0.3913945419764919,15369
2021-11-24,Complementos de Sanitarios,0.4316288714354144,47516
2021-11-24,Perchas,0.1418121496709361,95161
2021-11-24,Complementos de Pisos Orgánicos,0.4027722611794339,94843
2021-11-24,Pisos Vinílicos,0.2628274961154271,66291
2021-11-24,Receptáculos,0.2643386756523578,24190
2021-11-24,Mamparas de Ducha,0.14776690903105544,72230
2021-11-24,Jaboneras y Vasos,0.27326343144941095,55839
2021-11-24,Tinas,0.35963826569403956,92028
2021-11-24,Wall Panels,0.10178757437166004,34236
2021-11-24,Pisos Fotolaminados,0.35731805394060323,21392
2021-11-24,Grifería de Bidet,0.36560309170706196,69478
2021-11-24,Accesorios Institucionales,0.426004560510691,79463
2021-11-24,Bidet,0.13892473087653517,12976
2021-11-24,Lavaplatos,0.12052619394445432,60817
2021-11-24,Contenedores,0.1916392925776932,39436
2021-11-24,Organizadores,0.4935325724723354,94182
2021-11-24,Barras de Seguridad,0.2619489007799851,72891
2021-11-24,Urinarios,0.39248666088992756,25677
2021-11-24,Escobillas,0.19058812960851387,80527
2021-11-24,Rack Toallas,0.42684164013150816,61102
2021-11-24,Pisos de Madera,0.26566153159779204,66209
2021-11-24,Modulos,0.10617499522495893,28451
2021-11-24,Espejos,0.37656361854347564,18148
2021-11-24,Accesibilidad Universal,0.4008035014121305,99276
2021-11-24,Pisos Orgánicos,0.30333653123462223,21152
2021-11-24,Gres,0.4042597889467946,93912
2021-11-24,Sanitarios Institucionales,0.14718160129907798,55083
2021-11-25,Grifería de Ducha y Tina,0.47346367258879785,28245
2021-11-25,Lavamanos,0.39860437319559394,97248
2021-11-25,Grifería de Lavamanos,0.45787481449447276,59921
2021-11-25,Cerámicos,0.3661322575458168,53264
2021-11-25,Mosaicos,0.388595708819114,60408
2021-11-25,Toalleros,0.10894238373805938,88860
2021-11-25,WC,0.3449156348985507,47888
2021-11-25,Muebles de Baño,0.2144295821739927,84210
2021-11-25,Portapapeles,0.2916680522991571,37959
2021-11-25,Complementos de Pisos Vinílicos,0.16726154171326896,10764
2021-11-25,Grifería Institucional,0.1323783663115604,86317
2021-11-25,Grifería de Cocina y Lavadero,0.11454856710113709,22409
2021-11-25,Complementos de Grifería,0.18147153246177275,33510
2021-11-25,Complementos de Sanitarios,0.3635035230592527,23552
2021-11-25,Perchas,0.17268095501504138,49763
2021-11-25,Complementos de Pisos Orgánicos,0.22553220241780628,16841
2021-11-25,Pisos Vinílicos,0.45828762305857407,92354
2021-11-25,Receptáculos,0.45574446205865227,48787
2021-11-25,Mamparas de Ducha,0.12476814674921007,75032
2021-11-25,Jaboneras y Vasos,0.39199701268013887,16210
2021-11-25,Tinas,0.14256848950525272,50912
2021-11-25,Wall Panels,0.39892394075235815,40583
2021-11-25,Pisos Fotolaminados,0.39384819318422604,58755
2021-11-25,Grifería de Bidet,0.14485188707270968,51719
2021-11-25,Accesorios Institucionales,0.15474868823045856,56015
2021-11-25,Bidet,0.18743975124460344,41492
2021-11-25,Lavaplatos,0.11472936021518071,11806
2021-11-25,Contenedores,0.2815153546586322,82050
2021-11-25,Organizadores,0.3392785656525298,95655
2021-11-25,Barras de Seguridad,0.2118203664100891,78012
2021-11-25,Urinarios,0.4817195399506826,88857
2021-11-25,Escobillas,0.4847549352767151,65958
2021-11-25,Rack Toallas,0.3181567846993917,77136
2021-11-25,Pisos de Madera,0.4709462852308416,11340
2021-11-25,Modulos,0.11701894779184566,72810
2021-11-25,Espejos,0.3792476983249171,71349
2021-11-25,Accesibilidad Universal,0.3791316913965205,82588
2021-11-25,Pisos Orgánicos,0.3077516092291386,13813
2021-11-25,Gres,0.3802735747239243,68070
2021-11-25,Sanitarios Institucionales,0.4462751676412725,14435
2021-11-26,Grifería de Ducha y Tina,0.2953336852611521,14302
2021-11-26,Lavamanos,0.4220744521264167,90255
2021-11-26,Grifería de Lavamanos,0.12916295588901555,56948
2021-11-26,Cerámicos,0.43445538957434326,12057
2021-11-26,Mosaicos,0.3798641509219728,65017
2021-11-26,Toalleros,0.3104795193874116,38888
2021-11-26,WC,0.45871251222932163,23972
2021-11-26,Muebles de Baño,0.4867034773597607,84789
2021-11-26,Portapapeles,0.3110897607868035,17256
2021-11-26,Complementos de Pisos Vinílicos,0.16216113993163558,70929
2021-11-26,Grifería Institucional,0.23644820536269903,94067
2021-11-26,Grifería de Cocina y Lavadero,0.49337380151847676,78611
2021-11-26,Complementos de Grifería,0.21525863439278978,80341
2021-11-26,Complementos de Sanitarios,0.41823867153653527,93620
2021-11-26,Perchas,0.36871257020013315,76560
2021-11-26,Complementos de Pisos Orgánicos,0.23429799760196018,69766
2021-11-26,Pisos Vinílicos,0.33046416440619214,17619
2021-11-26,Receptáculos,0.10681476151423586,70540
2021-11-26,Mamparas de Ducha,0.13498682225721673,95292
2021-11-26,Jaboneras y Vasos,0.17104536499591494,77182
2021-11-26,Tinas,0.2650256220047075,41636
2021-11-26,Wall Panels,0.39808941965060585,24559
2021-11-26,Pisos Fotolaminados,0.3961076449928447,41350
2021-11-26,Grifería de Bidet,0.31128242701113196,89395
2021-11-26,Accesorios Institucionales,0.3561175667804345,67110
2021-11-26,Bidet,0.4976764119084821,60657
